Dia,Hora,Chuva,Temperatura,Umidade
12/02/2018,09:45:00,0,30.3,71
12/02/2018,10:00:00,0,30.8,69
12/02/2018,10:15:00,0,30.8,69
12/02/2018,10:30:00,0,32,65
12/02/2018,10:45:00,0,32.3,65
12/02/2018,11:00:00,0,32.5,62
12/02/2018,11:15:00,0,30.3,68
12/02/2018,11:30:00,0,31.8,63
12/02/2018,11:45:00,0,33,57
12/02/2018,12:00:00,0,32.8,58
12/02/2018,12:15:00,0,31.3,66
12/02/2018,12:30:00,0,31.8,64
12/02/2018,12:45:00,0,32,63
12/02/2018,13:00:00,0,34.2,53
12/02/2018,13:15:00,0,32.3,61
12/02/2018,13:30:00,0,33,59
12/02/2018,13:45:00,0,33.2,58
12/02/2018,14:00:00,0,33.2,56
12/02/2018,14:15:00,0,33.5,60
12/02/2018,14:30:00,0,34,57
12/02/2018,14:45:00,0,33.2,61
12/02/2018,15:00:00,0,32.8,63
12/02/2018,15:15:00,0,32.3,65
12/02/2018,15:30:00,0,32,64
12/02/2018,15:45:00,0,31.3,68
12/02/2018,16:00:00,0,31.5,67
12/02/2018,16:15:00,0,32,64
12/02/2018,16:30:00,0,32.3,62
12/02/2018,16:45:00,0,31.3,65
12/02/2018,17:00:00,0,31.5,62
12/02/2018,17:15:00,0,31.5,61
12/02/2018,17:30:00,0,32.3,60
12/02/2018,17:45:00,0,31.5,60
12/02/2018,18:00:00,0,31.5,57
12/02/2018,18:15:00,0,32.3,54
12/02/2018,18:30:00,0,32,55
12/02/2018,18:45:00,0,31.5,56
12/02/2018,19:00:00,0,31,59
12/02/2018,19:15:00,0,30.6,60
12/02/2018,19:30:00,0,30.3,60
12/02/2018,19:45:00,0,30.1,62
12/02/2018,20:00:00,0,29.6,66
12/02/2018,20:15:00,0,29.3,64
12/02/2018,20:30:00,0,29.3,68
12/02/2018,20:45:00,0,29.3,70
12/02/2018,21:00:00,0,29.1,67
12/02/2018,21:15:00,0,29.3,65
12/02/2018,21:30:00,0,29.1,64
12/02/2018,21:45:00,0,29.1,65
12/02/2018,22:00:00,0,28.8,65
12/02/2018,22:15:00,0,29.1,64
12/02/2018,22:30:00,0,29.1,64
12/02/2018,22:45:00,0,28.8,64
12/02/2018,23:00:00,0,28.6,66
12/02/2018,23:15:00,0,28.6,66
12/02/2018,23:30:00,0,28.8,66
12/02/2018,23:45:00,0,28.8,67
13/02/2018,00:00:00,0,28.8,69
13/02/2018,00:15:00,0,28.6,71
13/02/2018,00:30:00,0,28.6,72
13/02/2018,00:45:00,0,28.1,74
13/02/2018,01:00:00,0,27.9,75
13/02/2018,01:15:00,0,27.4,78
13/02/2018,01:30:00,0,27.4,77
13/02/2018,01:45:00,0,26.4,81
13/02/2018,02:00:00,0,26.4,81
13/02/2018,02:15:00,0,26.9,80
13/02/2018,02:30:00,0,26.4,81
13/02/2018,02:45:00,0,26.9,78
13/02/2018,03:00:00,0,26.4,80
13/02/2018,04:15:00,0,25.9,83
13/02/2018,04:30:00,0,25.7,84
13/02/2018,04:45:00,0,25.9,84
13/02/2018,05:00:00,0,26.4,82
13/02/2018,05:15:00,0,25.9,84
13/02/2018,05:30:00,0,25.9,86
13/02/2018,05:45:00,0,25.7,86
13/02/2018,06:00:00,0,25.9,87
13/02/2018,06:15:00,0,26.2,86
13/02/2018,06:30:00,0,26.4,84
13/02/2018,06:45:00,0,26.4,83
13/02/2018,07:00:00,0,26.2,84
13/02/2018,07:15:00,0,26.2,84
13/02/2018,07:30:00,0,26.9,82
13/02/2018,07:45:00,0,27.1,81
13/02/2018,08:00:00,0,27.4,81
13/02/2018,08:15:00,0,28.1,79
13/02/2018,08:30:00,0,28.1,79
13/02/2018,08:45:00,0,29.1,74
13/02/2018,09:00:00,0,29.8,73
13/02/2018,09:15:00,0,29.8,72
13/02/2018,09:30:00,0,29.8,72
13/02/2018,09:45:00,0,31,68
13/02/2018,10:00:00,0,29.8,74
13/02/2018,10:15:00,0,29.6,76
13/02/2018,10:30:00,0,30.6,72
13/02/2018,10:45:00,0,30.3,73
13/02/2018,11:00:00,0,30.1,74
13/02/2018,11:15:00,0,29.8,75
13/02/2018,11:30:00,0,29.6,76
13/02/2018,11:45:00,0,29.6,77
13/02/2018,12:00:00,0,29.3,79
13/02/2018,12:15:00,0,29.1,80
13/02/2018,12:30:00,0,28.1,80
13/02/2018,12:45:00,0,28.4,79
13/02/2018,13:00:00,0,27.9,77
13/02/2018,13:15:00,0,28.1,76
13/02/2018,13:30:00,0,28.6,73
13/02/2018,13:45:00,0,28.8,71
13/02/2018,14:00:00,0,28.8,70
13/02/2018,14:15:00,0,29.6,67
13/02/2018,14:30:00,0,29.6,67
13/02/2018,14:45:00,0,30.1,65
13/02/2018,15:00:00,0,30.1,66
13/02/2018,15:15:00,0,29.8,63
13/02/2018,15:30:00,0,29.6,64
13/02/2018,15:45:00,0,28.8,67
13/02/2018,16:00:00,0,28.6,67
13/02/2018,16:15:00,0,28.8,67
13/02/2018,16:30:00,0,29.3,65
13/02/2018,16:45:00,0,29.3,65
13/02/2018,17:00:00,0,29.6,65
13/02/2018,17:15:00,0,29.3,65
13/02/2018,17:30:00,0,29.3,65
13/02/2018,17:45:00,0,29.1,66
13/02/2018,18:00:00,0,29.3,63
13/02/2018,18:15:00,0,29.3,62
13/02/2018,18:30:00,0,29.1,63
13/02/2018,18:45:00,0,28.8,65
13/02/2018,19:00:00,0,28.6,66
13/02/2018,19:15:00,0,28.4,68
13/02/2018,19:30:00,0,27.9,69
13/02/2018,19:45:00,0,27.6,70
13/02/2018,20:00:00,0,27.6,71
13/02/2018,20:15:00,0,27.6,72
13/02/2018,20:30:00,0,27.4,72
13/02/2018,20:45:00,0,27.4,75
13/02/2018,21:00:00,0,27.1,79
13/02/2018,21:15:00,0,26.9,80
13/02/2018,21:30:00,0,26.9,82
13/02/2018,21:45:00,1,26.2,88
13/02/2018,22:00:00,2.2,25.7,92
13/02/2018,22:15:00,0.2,25.7,93
13/02/2018,22:30:00,0.2,25.4,94
13/02/2018,22:45:00,0.4,25.4,94
13/02/2018,23:00:00,0.2,25.7,95
13/02/2018,23:15:00,0.2,25.7,93
13/02/2018,23:30:00,0.2,25.7,93
13/02/2018,23:45:00,0.8,25.4,94
14/02/2018,00:00:00,0.2,25.4,95
14/02/2018,00:15:00,0,25.2,95
14/02/2018,00:30:00,0,24.9,95
14/02/2018,00:45:00,0,24.9,95
14/02/2018,01:00:00,0,24.9,95
14/02/2018,01:15:00,0,24.7,95
14/02/2018,01:30:00,0,24.7,95
14/02/2018,01:45:00,0,24.5,96
14/02/2018,02:00:00,0,24.9,95
14/02/2018,02:15:00,0,25.4,92
14/02/2018,02:30:00,0,25.4,90
14/02/2018,02:45:00,0,24.9,91
14/02/2018,03:00:00,0,25.2,88
14/02/2018,04:15:00,0,25.2,90
14/02/2018,04:30:00,0,24.7,91
14/02/2018,04:45:00,0,24.9,89
14/02/2018,05:00:00,0,24.7,92
14/02/2018,05:15:00,0,24.7,92
14/02/2018,05:30:00,0,24.9,92
14/02/2018,05:45:00,0,24.7,93
14/02/2018,06:00:00,0,24.5,92
14/02/2018,06:15:00,0.6,24.5,93
14/02/2018,06:30:00,4.6,24.2,94
14/02/2018,06:45:00,3,24.2,95
14/02/2018,07:00:00,0.2,24.2,96
14/02/2018,07:15:00,0.2,24,96
14/02/2018,07:30:00,0.2,24.2,97
14/02/2018,07:45:00,0.4,24,97
14/02/2018,08:00:00,0.2,24,97
14/02/2018,08:15:00,0.2,23.5,97
14/02/2018,08:30:00,0.4,23.7,97
14/02/2018,08:45:00,0.4,24,98
14/02/2018,09:00:00,0,24,97
14/02/2018,09:15:00,0,24,97
14/02/2018,09:30:00,0.2,24,95
14/02/2018,09:45:00,0,24.2,94
14/02/2018,10:00:00,0.2,24.2,94
14/02/2018,10:15:00,0,24.5,91
14/02/2018,10:30:00,0,24.9,90
14/02/2018,10:45:00,0,26.2,87
14/02/2018,11:00:00,0,26.4,83
14/02/2018,11:15:00,0,27.1,79
14/02/2018,11:30:00,0,27.4,75
14/02/2018,11:45:00,0,27.4,79
14/02/2018,12:00:00,0,27.9,75
14/02/2018,12:15:00,0,27.4,76
14/02/2018,12:30:00,0,28.1,72
14/02/2018,12:45:00,0,27.4,73
14/02/2018,13:00:00,0,28.1,70
14/02/2018,13:15:00,0,27.4,74
14/02/2018,13:30:00,0,28.1,73
14/02/2018,13:45:00,0,27.9,74
14/02/2018,14:00:00,0,27.9,74
14/02/2018,14:15:00,0,27.9,73
14/02/2018,14:30:00,0,28.4,72
14/02/2018,14:45:00,0,28.8,72
14/02/2018,15:00:00,0,28.6,73
14/02/2018,15:15:00,0,28.6,72
14/02/2018,15:30:00,0,28.6,73
14/02/2018,15:45:00,0,28.8,73
14/02/2018,16:00:00,0,27.9,76
14/02/2018,16:15:00,0,27.6,79
14/02/2018,16:30:00,0,27.9,79
14/02/2018,16:45:00,0,27.6,79
14/02/2018,17:00:00,0,27.1,81
14/02/2018,17:15:00,0,26.7,82
14/02/2018,17:30:00,0,26.9,83
14/02/2018,17:45:00,0,26.7,83
14/02/2018,18:00:00,0,26.9,82
14/02/2018,18:15:00,0,26.7,82
14/02/2018,18:30:00,0,26.4,85
14/02/2018,18:45:00,0.2,26.2,88
14/02/2018,19:00:00,0,26.2,88
14/02/2018,19:15:00,0,26.4,86
14/02/2018,19:30:00,0,26.2,85
14/02/2018,19:45:00,0,26.7,85
14/02/2018,20:00:00,0,26.7,85
14/02/2018,20:15:00,0,26.7,86
14/02/2018,20:30:00,0,26.7,86
14/02/2018,20:45:00,0,26.7,84
14/02/2018,21:00:00,0,25.7,88
14/02/2018,21:15:00,0,25.9,90
14/02/2018,21:30:00,0,26.2,88
14/02/2018,21:45:00,0,26.4,82
14/02/2018,22:00:00,0,26.9,76
14/02/2018,22:15:00,0.2,26.2,79
14/02/2018,22:30:00,0.6,25.9,81
14/02/2018,22:45:00,0.2,25.7,83
14/02/2018,23:00:00,2.6,24.9,88
14/02/2018,23:15:00,0.2,24.7,91
14/02/2018,23:30:00,0.2,24.5,92
14/02/2018,23:45:00,0.2,25.7,87
15/02/2018,00:00:00,0.2,25.9,83
15/02/2018,00:15:00,0,25.9,83
15/02/2018,00:30:00,7.8,24.7,93
15/02/2018,00:45:00,12.8,25.2,97
15/02/2018,01:00:00,20.4,24,98
15/02/2018,01:15:00,7.6,23.5,99
15/02/2018,01:30:00,0.6,24.9,99
15/02/2018,01:45:00,0,24.9,97
15/02/2018,02:00:00,0,25.4,94
15/02/2018,02:15:00,0,25.4,91
15/02/2018,02:30:00,0,24.9,91
15/02/2018,02:45:00,0.2,24.9,91
15/02/2018,03:00:00,0,24.5,92
15/02/2018,04:15:00,0,25.2,87
15/02/2018,04:30:00,0,25.4,85
15/02/2018,04:45:00,0,25.2,85
15/02/2018,05:00:00,0,25.2,86
15/02/2018,05:15:00,0,24.5,90
15/02/2018,05:30:00,0,24.2,92
15/02/2018,05:45:00,0,24,93
15/02/2018,06:00:00,0,23.7,94
15/02/2018,06:15:00,0,23.7,95
15/02/2018,06:30:00,0,23.5,95
15/02/2018,06:45:00,0,23.2,96
15/02/2018,07:00:00,0,23.2,96
15/02/2018,07:15:00,0,23.5,97
15/02/2018,07:30:00,0,24.2,96
15/02/2018,07:45:00,0,24,95
15/02/2018,08:00:00,0,24.7,95
15/02/2018,08:15:00,0,25.2,94
15/02/2018,08:30:00,0,26.7,86
15/02/2018,08:45:00,0,26.7,82
15/02/2018,09:00:00,0,27.1,79
15/02/2018,09:15:00,0,26.7,79
15/02/2018,09:30:00,0,27.1,79
15/02/2018,09:45:00,0,27.9,73
15/02/2018,10:00:00,0,28.4,71
15/02/2018,10:15:00,0,27.1,72
15/02/2018,10:30:00,0,27.9,69
15/02/2018,10:45:00,0,28.1,69
15/02/2018,11:00:00,0,27.6,70
15/02/2018,11:15:00,0,27.6,73
15/02/2018,11:30:00,0,27.9,71
15/02/2018,11:45:00,0,28.1,74
15/02/2018,12:00:00,0,27.1,75
15/02/2018,12:15:00,0,28.1,72
15/02/2018,12:30:00,0,28.1,71
15/02/2018,12:45:00,0,27.6,72
15/02/2018,13:00:00,0,27.9,71
15/02/2018,13:15:00,0,29.1,67
15/02/2018,13:30:00,0,29.3,64
15/02/2018,13:45:00,0,29.3,64
15/02/2018,14:00:00,0,28.8,64
15/02/2018,14:15:00,0,28.6,65
15/02/2018,14:30:00,0,28.6,65
15/02/2018,14:45:00,0,28.6,63
15/02/2018,15:00:00,0,28.4,63
15/02/2018,15:15:00,0,27.9,68
15/02/2018,15:30:00,0,28.8,64
15/02/2018,15:45:00,0,28.6,64
15/02/2018,16:00:00,0,28.4,64
15/02/2018,16:15:00,0,28.1,65
15/02/2018,16:30:00,0,28.6,65
15/02/2018,16:45:00,0,27.9,68
15/02/2018,17:00:00,0,27.9,66
15/02/2018,17:15:00,0,27.6,67
15/02/2018,17:30:00,0,27.9,66
15/02/2018,17:45:00,0,28.1,65
15/02/2018,18:00:00,0,27.9,64
15/02/2018,18:15:00,0,27.4,67
15/02/2018,18:30:00,0,27.6,70
15/02/2018,18:45:00,0,27.4,69
15/02/2018,19:00:00,0,26.9,72
15/02/2018,19:15:00,0,26.7,74
15/02/2018,19:30:00,0,26.4,77
15/02/2018,19:45:00,0,26.2,78
15/02/2018,20:00:00,0,25.9,80
15/02/2018,20:15:00,0,25.7,82
15/02/2018,20:30:00,0,25.7,82
15/02/2018,20:45:00,0,25.4,82
15/02/2018,21:00:00,0,25.2,83
15/02/2018,21:15:00,0,25.2,80
15/02/2018,21:30:00,0,24.9,81
15/02/2018,21:45:00,0,25.2,80
15/02/2018,22:00:00,0,25.4,78
15/02/2018,22:15:00,0,25.7,76
15/02/2018,22:30:00,0,25.7,74
15/02/2018,22:45:00,0,25.9,73
15/02/2018,23:00:00,0,25.9,75
15/02/2018,23:15:00,0,25.4,74
15/02/2018,23:30:00,0,24.7,79
15/02/2018,23:45:00,0,24.9,79
16/02/2018,00:00:00,0,24.7,80
16/02/2018,00:15:00,0,24.5,82
16/02/2018,00:30:00,0,24.7,81
16/02/2018,00:45:00,0,25.4,80
16/02/2018,01:00:00,0,25.2,81
16/02/2018,01:15:00,0,24.2,84
16/02/2018,01:30:00,0,24.7,83
16/02/2018,01:45:00,0,24.2,85
16/02/2018,02:00:00,0,24.7,83
16/02/2018,02:15:00,0,24.2,85
16/02/2018,02:30:00,0,24.2,87
16/02/2018,02:45:00,0,24.5,86
16/02/2018,03:00:00,0,24.9,86
16/02/2018,04:15:00,0,24.7,87
16/02/2018,04:30:00,0,24.5,88
16/02/2018,04:45:00,0,24.5,90
16/02/2018,05:00:00,0,24.5,88
16/02/2018,05:15:00,0,24.5,89
16/02/2018,05:30:00,0,24.7,90
16/02/2018,05:45:00,0,24.2,91
16/02/2018,06:00:00,0,24.5,91
16/02/2018,06:15:00,0,24.2,90
16/02/2018,06:30:00,0,23.7,91
16/02/2018,06:45:00,0,24,91
16/02/2018,07:00:00,0,24,91
16/02/2018,07:15:00,0,24.2,91
16/02/2018,07:30:00,0,24.2,90
16/02/2018,07:45:00,0,24.5,90
16/02/2018,08:00:00,0,25.4,88
16/02/2018,08:15:00,0,25.9,84
16/02/2018,08:30:00,0,26.2,82
16/02/2018,08:45:00,0,26.2,83
16/02/2018,09:00:00,0,27.4,79
16/02/2018,09:15:00,0,26.9,79
16/02/2018,09:30:00,0,27.1,78
16/02/2018,09:45:00,0,28.1,72
16/02/2018,10:00:00,0,27.6,73
16/02/2018,10:15:00,0,28.4,71
16/02/2018,10:30:00,0,28.1,74
16/02/2018,10:45:00,0,27.4,76
16/02/2018,11:00:00,0,27.4,78
16/02/2018,11:15:00,0,27.1,79
16/02/2018,11:30:00,0,27.4,77
16/02/2018,11:45:00,0,27.9,75
16/02/2018,12:00:00,0,28.6,72
16/02/2018,12:15:00,0,28.8,69
16/02/2018,12:30:00,0,29.3,67
16/02/2018,12:45:00,0,27.6,76
16/02/2018,13:00:00,0,27.1,80
16/02/2018,13:15:00,0,27.4,76
16/02/2018,13:30:00,0,27.1,75
16/02/2018,13:45:00,0,26.9,77
16/02/2018,14:00:00,0,27.9,76
16/02/2018,14:15:00,0,27.9,76
16/02/2018,14:30:00,0,26.9,79
16/02/2018,14:45:00,0,26.7,79
16/02/2018,15:00:00,0,27.1,79
16/02/2018,15:15:00,0,27.1,79
16/02/2018,15:30:00,0,26.7,80
16/02/2018,15:45:00,0,26.9,79
16/02/2018,16:00:00,0,27.4,77
16/02/2018,16:15:00,0,27.1,77
16/02/2018,16:30:00,0,27.1,77
16/02/2018,16:45:00,0,27.1,77
16/02/2018,17:00:00,0,27.1,75
16/02/2018,17:15:00,0,26.9,76
16/02/2018,17:30:00,0,26.9,75
16/02/2018,17:45:00,0,27.1,76
16/02/2018,18:00:00,0,27.1,75
16/02/2018,18:15:00,0,27.1,76
16/02/2018,18:30:00,0,26.9,78
16/02/2018,18:45:00,0,26.7,80
16/02/2018,19:00:00,0,26.7,79
16/02/2018,19:15:00,0,26.2,80
16/02/2018,19:30:00,0,26.4,80
16/02/2018,19:45:00,0,26.2,80
16/02/2018,20:00:00,0,25.4,85
16/02/2018,20:15:00,0,25.2,86
16/02/2018,20:30:00,0,24.9,86
16/02/2018,20:45:00,0,24.7,87
16/02/2018,21:00:00,0,24.5,87
16/02/2018,21:15:00,0,24.5,88
16/02/2018,21:30:00,0,24.5,87
16/02/2018,21:45:00,0,25.2,85
16/02/2018,22:00:00,0,24.5,87
16/02/2018,22:15:00,0,24.9,86
16/02/2018,22:30:00,8.8,24,93
16/02/2018,22:45:00,3,23.7,95
16/02/2018,23:00:00,0.4,23.7,95
16/02/2018,23:15:00,0.2,23.7,95
16/02/2018,23:30:00,0,23.2,95
16/02/2018,23:45:00,0,23.5,96
17/02/2018,00:00:00,0,23.5,96
17/02/2018,00:15:00,0,23.5,96
17/02/2018,00:30:00,0,23.7,96
17/02/2018,00:45:00,0,23.5,96
17/02/2018,01:00:00,0,23.5,97
17/02/2018,01:15:00,0,23.5,96
17/02/2018,01:30:00,0,23.5,97
17/02/2018,01:45:00,0,23,97
17/02/2018,02:00:00,0,23,97
17/02/2018,02:15:00,0,23,97
17/02/2018,02:30:00,0,23,96
17/02/2018,02:45:00,0,22.7,96
17/02/2018,03:00:00,0,23,96
17/02/2018,04:15:00,0,22.7,96
17/02/2018,04:30:00,0,22.5,96
17/02/2018,04:45:00,0,22.3,96
17/02/2018,05:00:00,0,22,96
17/02/2018,05:15:00,0,22.3,97
17/02/2018,05:30:00,0,22,96
17/02/2018,05:45:00,0,22,97
17/02/2018,06:00:00,0,22,97
17/02/2018,06:15:00,0,22,97
17/02/2018,06:30:00,0,21.8,96
17/02/2018,06:45:00,0,22,97
17/02/2018,07:00:00,0,21.5,97
17/02/2018,07:15:00,0,22.7,97
17/02/2018,07:30:00,0,23.5,96
17/02/2018,07:45:00,0,24.2,94
17/02/2018,08:00:00,0,24,92
17/02/2018,08:15:00,0,25.2,90
17/02/2018,08:30:00,0,25.4,85
17/02/2018,08:45:00,0,26.2,81
17/02/2018,09:00:00,0,26.7,77
17/02/2018,09:15:00,0,27.4,72
17/02/2018,09:30:00,0,27.9,72
17/02/2018,09:45:00,0,27.9,73
17/02/2018,10:00:00,0,27.9,71
17/02/2018,10:15:00,0,28.1,71
17/02/2018,10:30:00,0,28.1,71
17/02/2018,10:45:00,0,27.4,72
17/02/2018,11:00:00,0,27.1,73
17/02/2018,11:15:00,0,28.1,72
17/02/2018,11:30:00,0,28.6,69
17/02/2018,11:45:00,0,29.1,68
17/02/2018,12:00:00,0,28.4,69
17/02/2018,12:15:00,0,28.1,69
17/02/2018,12:30:00,0,28.4,71
17/02/2018,12:45:00,0,28.8,72
17/02/2018,13:00:00,0,28.4,72
17/02/2018,13:15:00,0,28.8,71
17/02/2018,13:30:00,0,28.4,73
17/02/2018,13:45:00,0,27.9,74
17/02/2018,14:00:00,0,28.4,72
17/02/2018,14:15:00,0,28.4,75
17/02/2018,14:30:00,0,28.1,72
17/02/2018,14:45:00,0,28.6,71
17/02/2018,15:00:00,0,28.6,69
17/02/2018,15:15:00,0,28.4,72
17/02/2018,15:30:00,0,28.6,71
17/02/2018,15:45:00,0,28.4,72
17/02/2018,16:00:00,0,28.1,73
17/02/2018,16:15:00,0,28.1,73
17/02/2018,16:30:00,0,27.4,74
17/02/2018,16:45:00,0,27.9,74
17/02/2018,17:00:00,0,28.4,72
17/02/2018,17:15:00,0,28.4,67
17/02/2018,17:30:00,0,27.9,70
17/02/2018,17:45:00,0,27.6,73
17/02/2018,18:00:00,0,27.6,72
17/02/2018,18:15:00,0,27.4,74
17/02/2018,18:30:00,0,27.4,75
17/02/2018,18:45:00,0,27.1,75
17/02/2018,19:00:00,0,27.1,75
17/02/2018,19:15:00,0,26.9,76
17/02/2018,19:30:00,0,26.9,77
17/02/2018,19:45:00,0,26.9,77
17/02/2018,20:00:00,0,26.9,77
17/02/2018,20:15:00,0,26.7,77
17/02/2018,20:30:00,0,26.9,77
17/02/2018,20:45:00,0,26.9,76
17/02/2018,21:00:00,0,26.7,77
17/02/2018,21:15:00,0,26.9,76
17/02/2018,21:30:00,0,26.9,77
17/02/2018,21:45:00,0,26.2,79
17/02/2018,22:00:00,0,25.7,80
17/02/2018,22:15:00,0,26.2,79
17/02/2018,22:30:00,0,26.2,79
17/02/2018,22:45:00,0,25.9,81
17/02/2018,23:00:00,0,25.4,82
17/02/2018,23:15:00,0,25.4,83
17/02/2018,23:30:00,0,25.7,82
17/02/2018,23:45:00,0,25.7,82
17/02/2018,23:00:00,0,25.7,81
17/02/2018,23:15:00,0,25.7,82
17/02/2018,23:30:00,0,25.7,81
17/02/2018,23:45:00,0,25.7,81
18/02/2018,00:00:00,0,25.7,79
18/02/2018,00:15:00,0,25.4,81
18/02/2018,00:30:00,0,25.2,83
