Dia,Hora,Chuva,Temperatura,Umidade
2/12/2018,14:15:00,0,33.5,60
2/12/2018,14:30:00,0,34,57
2/12/2018,14:45:00,0,33.2,61
2/12/2018,15:00:00,0,32.8,63
2/12/2018,15:15:00,0,32.3,65
2/12/2018,15:30:00,0,32,64
2/12/2018,15:45:00,0,31.3,68
2/12/2018,16:00:00,0,31.5,67
2/12/2018,16:15:00,0,32,64
2/12/2018,16:30:00,0,32.3,62
2/12/2018,16:45:00,0,31.3,65
2/12/2018,17:00:00,0,31.5,62
2/12/2018,17:15:00,0,31.5,61
2/12/2018,17:30:00,0,32.3,60
2/12/2018,17:45:00,0,31.5,60
2/12/2018,18:00:00,0,31.5,57
2/12/2018,18:15:00,0,32.3,54
2/12/2018,18:30:00,0,32,55
2/12/2018,18:45:00,0,31.5,56
2/12/2018,19:00:00,0,31,59
2/12/2018,19:15:00,0,30.6,60
2/12/2018,19:30:00,0,30.3,60
2/12/2018,19:45:00,0,30.1,62
2/12/2018,20:00:00,0,29.6,66
2/12/2018,20:15:00,0,29.3,64
2/12/2018,20:30:00,0,29.3,68
2/12/2018,20:45:00,0,29.3,70
2/12/2018,21:00:00,0,29.1,67
2/12/2018,21:15:00,0,29.3,65
2/12/2018,21:30:00,0,29.1,64
2/12/2018,21:45:00,0,29.1,65
2/12/2018,22:00:00,0,28.8,65
2/12/2018,22:15:00,0,29.1,64
2/12/2018,22:30:00,0,29.1,64
2/12/2018,22:45:00,0,28.8,64
2/12/2018,23:00:00,0,28.6,66
2/12/2018,23:15:00,0,28.6,66
2/12/2018,23:30:00,0,28.8,66
2/12/2018,23:45:00,0,28.8,67
2/13/2018,0:00:00,0,28.8,69
2/13/2018,0:15:00,0,28.6,71
2/13/2018,0:30:00,0,28.6,72
2/13/2018,0:45:00,0,28.1,74
2/13/2018,1:00:00,0,27.9,75
2/13/2018,1:15:00,0,27.4,78
2/13/2018,1:30:00,0,27.4,77
2/13/2018,1:45:00,0,26.4,81
2/13/2018,2:00:00,0,26.4,81
2/13/2018,2:15:00,0,26.9,80
2/13/2018,2:30:00,0,26.4,81
2/13/2018,2:45:00,0,26.9,78
2/13/2018,3:00:00,0,26.4,80
2/13/2018,4:15:00,0,25.9,83
2/13/2018,4:30:00,0,25.7,84
2/13/2018,4:45:00,0,25.9,84
2/13/2018,5:00:00,0,26.4,82
2/13/2018,5:15:00,0,25.9,84
2/13/2018,5:30:00,0,25.9,86
2/13/2018,5:45:00,0,25.7,86
2/13/2018,6:00:00,0,25.9,87
2/13/2018,6:15:00,0,26.2,86
2/13/2018,6:30:00,0,26.4,84
2/13/2018,6:45:00,0,26.4,83
2/13/2018,7:00:00,0,26.2,84
2/13/2018,7:15:00,0,26.2,84
2/13/2018,7:30:00,0,26.9,82
2/13/2018,7:45:00,0,27.1,81
2/13/2018,8:00:00,0,27.4,81
2/13/2018,8:15:00,0,28.1,79
2/13/2018,8:30:00,0,28.1,79
2/13/2018,8:45:00,0,29.1,74
2/13/2018,9:00:00,0,29.8,73
2/13/2018,9:15:00,0,29.8,72
2/13/2018,9:30:00,0,29.8,72
2/13/2018,9:45:00,0,31,68
2/13/2018,10:00:00,0,29.8,74
2/13/2018,10:15:00,0,29.6,76
2/13/2018,10:30:00,0,30.6,72
2/13/2018,10:45:00,0,30.3,73
2/13/2018,11:00:00,0,30.1,74
2/13/2018,11:15:00,0,29.8,75
2/13/2018,11:30:00,0,29.6,76
2/13/2018,11:45:00,0,29.6,77
2/13/2018,12:00:00,0,29.3,79
2/13/2018,12:15:00,0,29.1,80
2/13/2018,12:30:00,0,28.1,80
2/13/2018,12:45:00,0,28.4,79
2/13/2018,13:00:00,0,27.9,77
2/13/2018,13:15:00,0,28.1,76
2/13/2018,13:30:00,0,28.6,73
2/13/2018,13:45:00,0,28.8,71
2/13/2018,14:00:00,0,28.8,70
2/13/2018,14:15:00,0,29.6,67
2/13/2018,14:30:00,0,29.6,67
2/13/2018,14:45:00,0,30.1,65
2/13/2018,15:00:00,0,30.1,66
2/13/2018,15:15:00,0,29.8,63
2/13/2018,15:30:00,0,29.6,64
2/13/2018,15:45:00,0,28.8,67
2/13/2018,16:00:00,0,28.6,67
2/13/2018,16:15:00,0,28.8,67
2/13/2018,16:30:00,0,29.3,65
2/13/2018,16:45:00,0,29.3,65
2/13/2018,17:00:00,0,29.6,65
2/13/2018,17:15:00,0,29.3,65
2/13/2018,17:30:00,0,29.3,65
2/13/2018,17:45:00,0,29.1,66
2/13/2018,18:00:00,0,29.3,63
2/13/2018,18:15:00,0,29.3,62
2/13/2018,18:30:00,0,29.1,63
2/13/2018,18:45:00,0,28.8,65
2/13/2018,19:00:00,0,28.6,66
2/13/2018,19:15:00,0,28.4,68
2/13/2018,19:30:00,0,27.9,69
2/13/2018,19:45:00,0,27.6,70
2/13/2018,20:00:00,0,27.6,71
2/13/2018,20:15:00,0,27.6,72
2/13/2018,20:30:00,0,27.4,72
2/13/2018,20:45:00,0,27.4,75
2/13/2018,21:00:00,0,27.1,79
2/13/2018,21:15:00,0,26.9,80
2/13/2018,21:30:00,0,26.9,82
2/13/2018,21:45:00,1,26.2,88
2/13/2018,22:00:00,2.2,25.7,92
2/13/2018,22:15:00,0.2,25.7,93
2/13/2018,22:30:00,0.2,25.4,94
2/13/2018,22:45:00,0.4,25.4,94
2/13/2018,23:00:00,0.2,25.7,95
2/13/2018,23:15:00,0.2,25.7,93
2/13/2018,23:30:00,0.2,25.7,93
2/13/2018,23:45:00,0.8,25.4,94
2/14/2018,0:00:00,0.2,25.4,95
2/14/2018,0:15:00,0,25.2,95
2/14/2018,0:30:00,0,24.9,95
2/14/2018,0:45:00,0,24.9,95
2/14/2018,1:00:00,0,24.9,95
2/14/2018,1:15:00,0,24.7,95
2/14/2018,1:30:00,0,24.7,95
2/14/2018,1:45:00,0,24.5,96
2/14/2018,2:00:00,0,24.9,95
2/14/2018,2:15:00,0,25.4,92
2/14/2018,2:30:00,0,25.4,90
2/14/2018,2:45:00,0,24.9,91
2/14/2018,3:00:00,0,25.2,88
2/14/2018,4:15:00,0,25.2,90
2/14/2018,4:30:00,0,24.7,91
2/14/2018,4:45:00,0,24.9,89
2/14/2018,5:00:00,0,24.7,92
2/14/2018,5:15:00,0,24.7,92
2/14/2018,5:30:00,0,24.9,92
2/14/2018,5:45:00,0,24.7,93
2/14/2018,6:00:00,0,24.5,92
2/14/2018,6:15:00,0.6,24.5,93
2/14/2018,6:30:00,4.6,24.2,94
2/14/2018,6:45:00,3,24.2,95
2/14/2018,7:00:00,0.2,24.2,96
2/14/2018,7:15:00,0.2,24,96
2/14/2018,7:30:00,0.2,24.2,97
2/14/2018,7:45:00,0.4,24,97
2/14/2018,8:00:00,0.2,24,97
2/14/2018,8:15:00,0.2,23.5,97
2/14/2018,8:30:00,0.4,23.7,97
2/14/2018,8:45:00,0.4,24,98
2/14/2018,9:00:00,0,24,97
2/14/2018,9:15:00,0,24,97
2/14/2018,9:30:00,0.2,24,95
2/14/2018,9:45:00,0,24.2,94
2/14/2018,10:00:00,0.2,24.2,94
2/14/2018,10:15:00,0,24.5,91
2/14/2018,10:30:00,0,24.9,90
2/14/2018,10:45:00,0,26.2,87
2/14/2018,11:00:00,0,26.4,83
2/14/2018,11:15:00,0,27.1,79
2/14/2018,11:30:00,0,27.4,75
2/14/2018,11:45:00,0,27.4,79
2/14/2018,12:00:00,0,27.9,75
2/14/2018,12:15:00,0,27.4,76
2/14/2018,12:30:00,0,28.1,72
2/14/2018,12:45:00,0,27.4,73
2/14/2018,13:00:00,0,28.1,70
2/14/2018,13:15:00,0,27.4,74
2/14/2018,13:30:00,0,28.1,73
2/14/2018,13:45:00,0,27.9,74
2/14/2018,14:00:00,0,27.9,74
2/14/2018,14:15:00,0,27.9,73
2/14/2018,14:30:00,0,28.4,72
2/14/2018,14:45:00,0,28.8,72
2/14/2018,15:00:00,0,28.6,73
2/14/2018,15:15:00,0,28.6,72
2/14/2018,15:30:00,0,28.6,73
2/14/2018,15:45:00,0,28.8,73
2/14/2018,16:00:00,0,27.9,76
2/14/2018,16:15:00,0,27.6,79
2/14/2018,16:30:00,0,27.9,79
2/14/2018,16:45:00,0,27.6,79
2/14/2018,17:00:00,0,27.1,81
2/14/2018,17:15:00,0,26.7,82
2/14/2018,17:30:00,0,26.9,83
2/14/2018,17:45:00,0,26.7,83
2/14/2018,18:00:00,0,26.9,82
2/14/2018,18:15:00,0,26.7,82
2/14/2018,18:30:00,0,26.4,85
2/14/2018,18:45:00,0.2,26.2,88
2/14/2018,19:00:00,0,26.2,88
2/14/2018,19:15:00,0,26.4,86
2/14/2018,19:30:00,0,26.2,85
2/14/2018,19:45:00,0,26.7,85
2/14/2018,20:00:00,0,26.7,85
2/14/2018,20:15:00,0,26.7,86
2/14/2018,20:30:00,0,26.7,86
2/14/2018,20:45:00,0,26.7,84
2/14/2018,21:00:00,0,25.7,88
2/14/2018,21:15:00,0,25.9,90
2/14/2018,21:30:00,0,26.2,88
2/14/2018,21:45:00,0,26.4,82
2/14/2018,22:00:00,0,26.9,76
2/14/2018,22:15:00,0.2,26.2,79
2/14/2018,22:30:00,0.6,25.9,81
2/14/2018,22:45:00,0.2,25.7,83
2/14/2018,23:00:00,2.6,24.9,88
2/14/2018,23:15:00,0.2,24.7,91
2/14/2018,23:30:00,0.2,24.5,92
2/14/2018,23:45:00,0.2,25.7,87
2/15/2018,0:00:00,0.2,25.9,83
2/15/2018,0:15:00,0,25.9,83
2/15/2018,0:30:00,7.8,24.7,93
2/15/2018,0:45:00,12.8,25.2,97
2/15/2018,1:00:00,20.4,24,98
2/15/2018,1:15:00,7.6,23.5,99
2/15/2018,1:30:00,0.6,24.9,99
2/15/2018,1:45:00,0,24.9,97
2/15/2018,2:00:00,0,25.4,94
2/15/2018,2:15:00,0,25.4,91
2/15/2018,2:30:00,0,24.9,91
2/15/2018,2:45:00,0.2,24.9,91
2/15/2018,3:00:00,0,24.5,92
2/15/2018,4:15:00,0,25.2,87
2/15/2018,4:30:00,0,25.4,85
2/15/2018,4:45:00,0,25.2,85
2/15/2018,5:00:00,0,25.2,86
2/15/2018,5:15:00,0,24.5,90
2/15/2018,5:30:00,0,24.2,92
2/15/2018,5:45:00,0,24,93
2/15/2018,6:00:00,0,23.7,94
2/15/2018,6:15:00,0,23.7,95
2/15/2018,6:30:00,0,23.5,95
2/15/2018,6:45:00,0,23.2,96
2/15/2018,7:00:00,0,23.2,96
2/15/2018,7:15:00,0,23.5,97
2/15/2018,7:30:00,0,24.2,96
2/15/2018,7:45:00,0,24,95
2/15/2018,8:00:00,0,24.7,95
2/15/2018,8:15:00,0,25.2,94
2/15/2018,8:30:00,0,26.7,86
2/15/2018,8:45:00,0,26.7,82
2/15/2018,9:00:00,0,27.1,79
2/15/2018,9:15:00,0,26.7,79
2/15/2018,9:30:00,0,27.1,79
2/15/2018,9:45:00,0,27.9,73
2/15/2018,10:00:00,0,28.4,71
2/15/2018,10:15:00,0,27.1,72
2/15/2018,10:30:00,0,27.9,69
2/15/2018,10:45:00,0,28.1,69
2/15/2018,11:00:00,0,27.6,70
2/15/2018,11:15:00,0,27.6,73
2/15/2018,11:30:00,0,27.9,71
2/15/2018,11:45:00,0,28.1,74
2/15/2018,12:00:00,0,27.1,75
2/15/2018,12:15:00,0,28.1,72
2/15/2018,12:30:00,0,28.1,71
2/15/2018,12:45:00,0,27.6,72
2/15/2018,13:00:00,0,27.9,71
2/15/2018,13:15:00,0,29.1,67
2/15/2018,13:30:00,0,29.3,64
2/15/2018,13:45:00,0,29.3,64
2/15/2018,14:00:00,0,28.8,64
2/15/2018,14:15:00,0,28.6,65
2/15/2018,14:30:00,0,28.6,65
2/15/2018,14:45:00,0,28.6,63
2/15/2018,15:00:00,0,28.4,63
2/15/2018,15:15:00,0,27.9,68
2/15/2018,15:30:00,0,28.8,64
2/15/2018,15:45:00,0,28.6,64
2/15/2018,16:00:00,0,28.4,64
2/15/2018,16:15:00,0,28.1,65
2/15/2018,16:30:00,0,28.6,65
2/15/2018,16:45:00,0,27.9,68
2/15/2018,17:00:00,0,27.9,66
2/15/2018,17:15:00,0,27.6,67
2/15/2018,17:30:00,0,27.9,66
2/15/2018,17:45:00,0,28.1,65
2/15/2018,18:00:00,0,27.9,64
2/15/2018,18:15:00,0,27.4,67
2/15/2018,18:30:00,0,27.6,70
2/15/2018,18:45:00,0,27.4,69
2/15/2018,19:00:00,0,26.9,72
2/15/2018,19:15:00,0,26.7,74
2/15/2018,19:30:00,0,26.4,77
2/15/2018,19:45:00,0,26.2,78
2/15/2018,20:00:00,0,25.9,80
2/15/2018,20:15:00,0,25.7,82
2/15/2018,20:30:00,0,25.7,82
2/15/2018,20:45:00,0,25.4,82
2/15/2018,21:00:00,0,25.2,83
2/15/2018,21:15:00,0,25.2,80
2/15/2018,21:30:00,0,24.9,81
2/15/2018,21:45:00,0,25.2,80
2/15/2018,22:00:00,0,25.4,78
2/15/2018,22:15:00,0,25.7,76
2/15/2018,22:30:00,0,25.7,74
2/15/2018,22:45:00,0,25.9,73
2/15/2018,23:00:00,0,25.9,75
2/15/2018,23:15:00,0,25.4,74
2/15/2018,23:30:00,0,24.7,79
2/15/2018,23:45:00,0,24.9,79
2/16/2018,0:00:00,0,24.7,80
2/16/2018,0:15:00,0,24.5,82
2/16/2018,0:30:00,0,24.7,81
2/16/2018,0:45:00,0,25.4,80
2/16/2018,1:00:00,0,25.2,81
2/16/2018,1:15:00,0,24.2,84
2/16/2018,1:30:00,0,24.7,83
2/16/2018,1:45:00,0,24.2,85
2/16/2018,2:00:00,0,24.7,83
2/16/2018,2:15:00,0,24.2,85
2/16/2018,2:30:00,0,24.2,87
2/16/2018,2:45:00,0,24.5,86
2/16/2018,3:00:00,0,24.9,86
2/16/2018,4:15:00,0,24.7,87
2/16/2018,4:30:00,0,24.5,88
2/16/2018,4:45:00,0,24.5,90
2/16/2018,5:00:00,0,24.5,88
2/16/2018,5:15:00,0,24.5,89
2/16/2018,5:30:00,0,24.7,90
2/16/2018,5:45:00,0,24.2,91
2/16/2018,6:00:00,0,24.5,91
2/16/2018,6:15:00,0,24.2,90
2/16/2018,6:30:00,0,23.7,91
2/16/2018,6:45:00,0,24,91
2/16/2018,7:00:00,0,24,91
2/16/2018,7:15:00,0,24.2,91
2/16/2018,7:30:00,0,24.2,90
2/16/2018,7:45:00,0,24.5,90
2/16/2018,8:00:00,0,25.4,88
2/16/2018,8:15:00,0,25.9,84
2/16/2018,8:30:00,0,26.2,82
2/16/2018,8:45:00,0,26.2,83
2/16/2018,9:00:00,0,27.4,79
2/16/2018,9:15:00,0,26.9,79
2/16/2018,9:30:00,0,27.1,78
2/16/2018,9:45:00,0,28.1,72
2/16/2018,10:00:00,0,27.6,73
2/16/2018,10:15:00,0,28.4,71
2/16/2018,10:30:00,0,28.1,74
2/16/2018,10:45:00,0,27.4,76
2/16/2018,11:00:00,0,27.4,78
2/16/2018,11:15:00,0,27.1,79
2/16/2018,11:30:00,0,27.4,77
2/16/2018,11:45:00,0,27.9,75
2/16/2018,12:00:00,0,28.6,72
2/16/2018,12:15:00,0,28.8,69
2/16/2018,12:30:00,0,29.3,67
2/16/2018,12:45:00,0,27.6,76
2/16/2018,13:00:00,0,27.1,80
2/16/2018,13:15:00,0,27.4,76
2/16/2018,13:30:00,0,27.1,75
2/16/2018,13:45:00,0,26.9,77
2/16/2018,14:00:00,0,27.9,76
2/16/2018,14:15:00,0,27.9,76
2/16/2018,14:30:00,0,26.9,79
2/16/2018,14:45:00,0,26.7,79
2/16/2018,15:00:00,0,27.1,79
2/16/2018,15:15:00,0,27.1,79
2/16/2018,15:30:00,0,26.7,80
2/16/2018,15:45:00,0,26.9,79
2/16/2018,16:00:00,0,27.4,77
2/16/2018,16:15:00,0,27.1,77
2/16/2018,16:30:00,0,27.1,77
2/16/2018,16:45:00,0,27.1,77
2/16/2018,17:00:00,0,27.1,75
2/16/2018,17:15:00,0,26.9,76
2/16/2018,17:30:00,0,26.9,75
2/16/2018,17:45:00,0,27.1,76
2/16/2018,18:00:00,0,27.1,75
2/16/2018,18:15:00,0,27.1,76
2/16/2018,18:30:00,0,26.9,78
2/16/2018,18:45:00,0,26.7,80
2/16/2018,19:00:00,0,26.7,79
2/16/2018,19:15:00,0,26.2,80
2/16/2018,19:30:00,0,26.4,80
2/16/2018,19:45:00,0,26.2,80
2/16/2018,20:00:00,0,25.4,85
2/16/2018,20:15:00,0,25.2,86
2/16/2018,20:30:00,0,24.9,86
2/16/2018,20:45:00,0,24.7,87
2/16/2018,21:00:00,0,24.5,87
2/16/2018,21:15:00,0,24.5,88
2/16/2018,21:30:00,0,24.5,87
2/16/2018,21:45:00,0,25.2,85
2/16/2018,22:00:00,0,24.5,87
2/16/2018,22:15:00,0,24.9,86
2/16/2018,22:30:00,8.8,24,93
2/16/2018,22:45:00,3,23.7,95
2/16/2018,23:00:00,0.4,23.7,95
2/16/2018,23:15:00,0.2,23.7,95
2/16/2018,23:30:00,0,23.2,95
2/16/2018,23:45:00,0,23.5,96
2/17/2018,0:00:00,0,23.5,96
2/17/2018,0:15:00,0,23.5,96
2/17/2018,0:30:00,0,23.7,96
2/17/2018,0:45:00,0,23.5,96
2/17/2018,1:00:00,0,23.5,97
2/17/2018,1:15:00,0,23.5,96
2/17/2018,1:30:00,0,23.5,97
2/17/2018,1:45:00,0,23,97
2/17/2018,2:00:00,0,23,97
2/17/2018,2:15:00,0,23,97
2/17/2018,2:30:00,0,23,96
2/17/2018,2:45:00,0,22.7,96
2/17/2018,3:00:00,0,23,96
2/17/2018,4:15:00,0,22.7,96
2/17/2018,4:30:00,0,22.5,96
2/17/2018,4:45:00,0,22.3,96
2/17/2018,5:00:00,0,22,96
2/17/2018,5:15:00,0,22.3,97
2/17/2018,5:30:00,0,22,96
2/17/2018,5:45:00,0,22,97
2/17/2018,6:00:00,0,22,97
2/17/2018,6:15:00,0,22,97
2/17/2018,6:30:00,0,21.8,96
2/17/2018,6:45:00,0,22,97
2/17/2018,7:00:00,0,21.5,97
2/17/2018,7:15:00,0,22.7,97
2/17/2018,7:30:00,0,23.5,96
2/17/2018,7:45:00,0,24.2,94
2/17/2018,8:00:00,0,24,92
2/17/2018,8:15:00,0,25.2,90
2/17/2018,8:30:00,0,25.4,85
2/17/2018,8:45:00,0,26.2,81
2/17/2018,9:00:00,0,26.7,77
2/17/2018,9:15:00,0,27.4,72
2/17/2018,9:30:00,0,27.9,72
2/17/2018,9:45:00,0,27.9,73
2/17/2018,10:00:00,0,27.9,71
2/17/2018,10:15:00,0,28.1,71
2/17/2018,10:30:00,0,28.1,71
2/17/2018,10:45:00,0,27.4,72
2/17/2018,11:00:00,0,27.1,73
2/17/2018,11:15:00,0,28.1,72
2/17/2018,11:30:00,0,28.6,69
2/17/2018,11:45:00,0,29.1,68
2/17/2018,12:00:00,0,28.4,69
2/17/2018,12:15:00,0,28.1,69
2/17/2018,12:30:00,0,28.4,71
2/17/2018,12:45:00,0,28.8,72
2/17/2018,13:00:00,0,28.4,72
2/17/2018,13:15:00,0,28.8,71
2/17/2018,13:30:00,0,28.4,73
2/17/2018,13:45:00,0,27.9,74
2/17/2018,14:00:00,0,28.4,72
2/17/2018,14:15:00,0,28.4,75
2/17/2018,14:30:00,0,28.1,72
2/17/2018,14:45:00,0,28.6,71
2/17/2018,15:00:00,0,28.6,69
2/17/2018,15:15:00,0,28.4,72
2/17/2018,15:30:00,0,28.6,71
2/17/2018,15:45:00,0,28.4,72
2/17/2018,16:00:00,0,28.1,73
2/17/2018,16:15:00,0,28.1,73
2/17/2018,16:30:00,0,27.4,74
2/17/2018,16:45:00,0,27.9,74
2/17/2018,17:00:00,0,28.4,72
2/17/2018,17:15:00,0,28.4,67
2/17/2018,17:30:00,0,27.9,70
2/17/2018,17:45:00,0,27.6,73
2/17/2018,18:00:00,0,27.6,72
2/17/2018,18:15:00,0,27.4,74
2/17/2018,18:30:00,0,27.4,75
2/17/2018,18:45:00,0,27.1,75
2/17/2018,19:00:00,0,27.1,75
2/17/2018,19:15:00,0,26.9,76
2/17/2018,19:30:00,0,26.9,77
2/17/2018,19:45:00,0,26.9,77
2/17/2018,20:00:00,0,26.9,77
2/17/2018,20:15:00,0,26.7,77
2/17/2018,20:30:00,0,26.9,77
2/17/2018,20:45:00,0,26.9,76
2/17/2018,21:00:00,0,26.7,77
2/17/2018,21:15:00,0,26.9,76
2/17/2018,21:30:00,0,26.9,77
2/17/2018,21:45:00,0,26.2,79
2/17/2018,22:00:00,0,25.7,80
2/17/2018,22:15:00,0,26.2,79
2/17/2018,22:30:00,0,26.2,79
2/17/2018,22:45:00,0,25.9,81
2/17/2018,23:00:00,0,25.4,82
2/17/2018,23:15:00,0,25.4,83
2/17/2018,23:30:00,0,25.7,82
2/17/2018,23:45:00,0,25.7,82
2/17/2018,23:00:00,0,25.7,81
2/17/2018,23:15:00,0,25.7,82
2/17/2018,23:30:00,0,25.7,81
2/17/2018,23:45:00,0,25.7,81
2/18/2018,0:00:00,0,25.7,79
2/18/2018,0:15:00,0,25.4,81
2/18/2018,0:30:00,0,25.2,83
2/18/2018,0:45:00,0,25.2,82
2/18/2018,1:00:00,0,25.2,82
2/18/2018,1:15:00,0,24.9,82
2/18/2018,1:30:00,0,25.4,80
2/18/2018,1:45:00,0,25.2,80
2/18/2018,2:00:00,0,25.4,82
2/18/2018,2:15:00,0,25.2,83
2/18/2018,2:30:00,0,24.7,84
2/18/2018,2:45:00,0,24.2,86
2/18/2018,3:00:00,0,24.5,86
2/18/2018,3:15:00,0,24.7,85
